96,0,Sentiment140,  mi momacita won't let me go to my bf's bball game!!! grrr!!!
97,0,Sentiment140,  Mom says I have to get a new phone IMMEDIATELY....off to T-Mobile.  she paying....
98,0,Sentiment140,  My new car was stolen....by my mother who wanted to go pose at church.
99,0,Sentiment140,"  no hang out with the girls 2day. 2moro, hope so......"
100,0,Sentiment140,  no movie times for sunday!  Rats will have to plan tomorrow. I guess this means I have to work on those two  presentations I am doing!
101,0,Sentiment140,  no pavel tonight &lt;Tigersfan &gt;
102,0,Sentiment140,  not a cool night.
103,1,Sentiment140,  oh thank you!
104,1,Sentiment140,  pleased
105,0,Sentiment140,  probably guna get off soon since no one is talkin no more
106,0,Sentiment140,  really wanted Safina to pull out a win &amp; to lose like that...
107,0,Sentiment140,"  RIP, David Eddings."
108,1,Sentiment140,  Rose and ood will be back in the Xmas Who special!  YAY!  Damn that's half a year away.
109,0,Sentiment140, - sannesias: Aww no neighbor! We need to watch Mean Girls :] http://tumblr.com/xv31s2pi8
110,0,Sentiment140,  so whats the status on next weekend
111,0,Sentiment140,  sorry @gigi4462 The Ex Husband has overdosed on his daily dose of haterade
112,0,Sentiment140,  Thanks for your definition of throwbie!  Editors reviewed your entry and have decided to not publish it.
113,1,Sentiment140,"  Thanks, I need all the help i can get."
114,1,Sentiment140, - that explains alot.
115,1,Sentiment140,  There's going to be a Heathers sequel.  Winona4ever!  They better not fuck it up.
116,0,Sentiment140,"  told not to drink w/my Rx so just gave all the b.b. porter &amp; obs. stout that I brought home from OR to my neighbors.  v, v, sad."
117,1,Sentiment140,  trae is so sweet! He just bought me a new baithing suit!! Wove him 
118,1,Sentiment140,"  True, highly subjective of me there. Tombre was actually my favorite character in the book. You got me  - http://is.gd/13be0 - Rishabh"
119,0,Sentiment140,  u guys knw whyy
120,0,Sentiment140,  very much so 
121,0,Sentiment140,  waahhh now I'm getting sad....miss hub :-'(&quot;&quot;&quot;&quot;&quot;&quot;&quot;&quot;
122,0,Sentiment140,--  we were standing out in the pouring rain.. We were sitting on top of the world..  --   summer sucks      --
123,0,Sentiment140,"  Went to get dog from vets, theyve stitched her ear, charged us for it but she still bleeds like a waterfall everytime she moves. D: WHY!"
124,0,Sentiment140,  where is my picture i feel naked 
125,0,Sentiment140,  Why aren't there any trains going to manchester on a sunday?!!  Now I can't go to the @jonasbrothers concert.
126,0,Sentiment140, - Why must people be so picky. I mean 6 hours work and no dice!? whatï¿½s up with that! http://tumblr.com/xsg1m3ufn
127,0,Sentiment140,  Why Twitter will soon become obsolete? http://www.imediaconnection.com/content/23465.asp
128,1,Sentiment140,  wide awake   NOT!!!
129,1,Sentiment140,  yeah me too. Its been awful weather here for the last week so that stinks. Kristis comin down and moe said mmmaybe he take us for  ...
130,0,Sentiment140, - You: hi Stranger: HELLO I AM FRANK LAMPARD HOW ARE YOU You: fine You: and urself Stranger: i am gay Your... http://tumblr.com/xaj24dkly
131,0,Sentiment140,  you'll always be my one and only...  [12*23*2007]
132,0,Sentiment140, #3turnoffwords this shit sucks
133,0,Sentiment140, #asylm J2 panel is over. Guess it's back to normal life.
134,1,Sentiment140, #poemsunder140 ....started by @shannonelyse1
135,0,Sentiment140, #squarespace brighten my bad day! i never win anything...
136,0,Sentiment140," #Susan Boyle didnt win! mh well, diversity was very good though! CONGRATZ!!"
137,0,Sentiment140, #twenty20
138,1,Sentiment140," &lt;--- That is all, and believe me.. it's enough!"
139,1,Sentiment140, &lt;3 goooood timessss
140,0,Sentiment140, &lt;3 GrAdUaTE 09&lt;3
141,0,Sentiment140," &quot; Vandals paint swastikas on home of author of gay, lesbian church story : Naples Daily News&quot; ( http://bit.ly/11zyzl )"
142,0,Sentiment140, &quot;An unknown error occured (-4)&quot;. uh oh. iPhone OS 3 fail so far 
143,0,Sentiment140, &quot;experts (homers) predict Eagles to go 12-4 and Giants to go 9-7/ BS! http://www.dailysportspages.com/forums/showthread.php?t=49343
144,1,Sentiment140, &quot;I know you hungry so lets go outside on the balcony so you can eat&quot;....
145,0,Sentiment140, &quot;I want you so bad it's driving me  mad&quot;
146,1,Sentiment140, &quot;The 10 Men a UK Female Internet Entrepreneur Should Know when Starting and Growing a Business : The Next Women&quot; ( http://tinyurl.com ...
147,1,Sentiment140, &quot;The truth is hiding in your eyes&quot; @patita @MissMarian  Paramore ï¿½ Decode @Daninho502  ? http://blip.fm/~5ytke
148,0,Sentiment140, &quot;Try to turn on my tv to get you out of my head. I've got this feeling inside that I just won't admit...&quot; (that is literally how I feel)
149,0,Sentiment140," &quot;well, the truth is I miss you so&quot;- Coldplay"
150,0,Sentiment140, (tears) :'-( Today is the last day with my kids...They go on summer break at their Dads tomorrow. *sighs* http://plurk.com/p/x8j86
151,0,Sentiment140, (unsure) (annoyed) http://plurk.com/p/1230lz
152,0,Sentiment140, (via @designrelated) are designed gallery exhibition postcards/mailers going extinct? via NYT http://ow.ly/fHJc
153,0,Sentiment140, *BeautifulyLost
154,0,Sentiment140,- *cries* I'm going to miss Harry Potter when it comes out.  I'm leaving to Vietnam on July 11th.  I'm going to cry!!
155,1,Sentiment140,-- *hummin* I SAY &quot;shut up &amp; put your money where your mouth is&quot; ...headin' out to reality. Cheers Twitter world! 
156,1,Sentiment140,-- . *sigh* You cant love someone that doesn't love you back that's like stalker status . GET a divorce &amp;&amp; move on . Trinity. 
157,0,Sentiment140," . . . . going back to bed, because I'm lookin' around and don't see a reason to be awake atm. Be up in a little."
158,1,Sentiment140,"-- . Aiqht Goodniqht . Tri, Neena, Malcolm, Chaise , JLew, ATL &lt;333 Love Much . "
159,1,Sentiment140,-- . Triiiiiii .  ily . even if Chaise doesn't . =D *dies of laughter*
160,0,Sentiment140, .. i wantt hiim soo badd !!
161,0,Sentiment140," .. watching tv , bed, shopping w. mom, out w. trent hopefully, i need my best friend"
162,0,Sentiment140, ... had weird encounters with so many homeless/creeps on the walk home tonight all by myself   awesome... really...
163,0,Sentiment140, ... Rained out truck race
164,0,Sentiment140, ... Why am I feeling worse??? F!!!
165,0,Sentiment140, .... Feeling pain and happiness at the same time. How confusing!
166,1,Sentiment140, ..... hot choco is the best!
167,0,Sentiment140, ....in a shirt and panties. celulite
168,0,Sentiment140, ..had to turn back to North due to body on line. So missing Design Council Design 4 Tech Transfer event   http://bit.ly/pXrzV...
169,0,Sentiment140, ..y everything is so hard? :/
170,0,Sentiment140, .bueno good bye. good night
171,1,Sentiment140, : Beach day with Scoobs. =( : Still no phone.
172,0,Sentiment140," : Let's have fun,. When I give ya what I give ya."
173,0,Sentiment140, :[ I don't want to move!!!
174,1,Sentiment140," :-D ))))))))...WHAT AN AMAZING NIGHT,DAY &amp; NIGHT AGAIN!! HI TWITS! I MiSS U GUYS"
175,1,Sentiment140, @ canaveral national  seashore
176,1,Sentiment140, @ progressing in the production department with &quot;The Uprizing&quot; thats the priority getting the head nodding beats and then we reach out
177,1,Sentiment140, @ taylorrhicks enjoy chicago..b new venue is always cool. You shine everywhere you go. I know who you are. In time so will everyone. 
178,0,Sentiment140, @ the train crash in DC .....
179,1,Sentiment140,' @ Thestreetforce  '
180,1,Sentiment140, @3sixty5days makes me smile.
181,1,Sentiment140," @adamisacson My first day off in 3 weeks, and my child got up before 7:00. So watch for me on &quot;Nancy Grac.. http://tr.im/khKW"
182,1,Sentiment140," @adbert: &quot;#Video [Woody Woodpecker â€“ The Barber of Seville] I am great, @klitoria, just wishing to be a ch... â™« http://blip.fm/~7g6r0"
183,1,Sentiment140, @alexrauchman I am happy you are staying around here. Drexel is a fabulous university. You should be proud. yeah.
184,0,Sentiment140, @alvinkschneider what happened to angels and demons and lions and tigers and bears!?
185,0,Sentiment140, @AmericanWomannn Well that sure minimizes the impact...LOL
186,1,Sentiment140," @ange_black @sween I call dibs on the Voltron arm. No the leg. Wait. Where are my manners? @baileygenine,.. http://tr.im/oERy"
187,1,Sentiment140, @CharlottegC I just saw ur mum
188,1,Sentiment140, @chloelunn and @meganmcdowell GET YOUR FAT ASSES ON HERE. NAI.
189,1,Sentiment140,"- @codinghorror See, three external monitors on one laptop, http://www.twitpic.com/6e3zp Win7RC  1 x 1920x1080, 2 x 1280x1024"
190,1,Sentiment140, @copicmarker&quot; facebook.com/copic.marker if you're cool. Or if you're not cool. Maybe I'll send some cool .. http://tr.im/oyT7
191,1,Sentiment140,' @crewislife  you want to start the morning later; in New York we can do that  (Californians have it even better)
192,1,Sentiment140, @cybervenus http://twitpic.com/75kwb ~ LOL LuV IT! &gt;&gt; http://twitpic.com/75hsg Did any1 find or c 1? #a.. http://bit.ly/mUMFh
193,1,Sentiment140, @dandelionas is making fettucini and garlic bread!
194,1,Sentiment140, @danregal  tell @pfont i said Happy BDay!! 
195,0,Sentiment140,"- @Darcy_Lussier @lkrammes I went to work once last year with no pants. Ironically, that was my last day of work at that job. FML "
196,1,Sentiment140," @DirtyRose17  told you, you would sweep haha :-p"
197,0,Sentiment140, @dreamingspires. there r many gr8 science cartoons http://bit.ly/6EW4Q http://bit.ly/gXH3q http://bit.ly/18sjXI http://bit.ly/KEAy2
198,0,Sentiment140,- @Em91 Edinburgh fringe is only 10 weeks away?! I need monies  Btw I'm Elliott from @angryfeet - blame @howlieT for the Twitter intrusion
199,0,Sentiment140," @emilymariie why didnt you come to school?? have you done the short stack thing by yourself, or do you still need me?"
200,0,Sentiment140,"- @EvertB which one? http://bit.ly/10o8LW, http://bit.ly/Nh82S or http://bit.ly/wr8Vz - latter for the US Store only  #iphone #comics"
201,0,Sentiment140, @georgediaz #Magic ..thinking less than 50 % chance Hedo stays in Orlando. He's gonna go for the $$. They all do. Can't blame him though.
202,0,Sentiment140, @Glamicole ..now who wud make this beautiful plc cry?
203,0,Sentiment140, @HaterMagazine: @damienrandle it is now the outer fat kid.
204,1,Sentiment140,"- @haugern The servers are now backup, if you experience any more problems then please let me know  Sorry about the delay..."
205,1,Sentiment140," @hawaiibuzz: &quot;yes, i am lol j/k luv this! @DJDolceVita: &quot;you are like a gentle breeze that has blown throug... â™« http://blip.fm/~7s7mn"
206,0,Sentiment140," @hellopnsdear se MORREA a mi Joseph, no no se vale."
207,1,Sentiment140, @hidingesther @linininiooh are my future rooooooooomies! NYC holleR
208,1,Sentiment140, @Hijack_King7 I hope u have cheeSe burgerS 4 @Snubbmatic LMBO
209,1,Sentiment140, @iamyas awesome
210,1,Sentiment140, @ivegotzooms I am nothing of the kind and everything of the sort http://tr.im/mLsn
211,1,Sentiment140,- @jerrybattiste &quot;..pick up some flowers for the teacher..&quot; I'm jealous! I want flowers without having to be in the hospital to get them! 
212,1,Sentiment140,- @joaoqalves Think again   Talvez seja do Ãªnfase na cifra. Mas atenÃ§Ã£o: &quot;Security is a chain; it's as strong as the weakest link â€¦
213,0,Sentiment140, @jonasbrothers Why is your YouTube account suspended? lol Single Ladies dance? I NEED TO WATCH IT AGAIN!
214,0,Sentiment140,- @JuicyJones I know.. SOLD OUT though. 
215,1,Sentiment140,- @kaitymarine - watch E3 @MCMudkips - Will do 
216,1,Sentiment140,- @katherineholden Thanks K! Here's hoping! Pretty nervous though... 
217,0,Sentiment140, @katiedontcry should get on aim and talk to me. i miss her.
218,1,Sentiment140, @kcome ?????????????????????????????????? ????????????1000 Followers???????????? http://tr.im/mWKn
219,1,Sentiment140," @khead I'll tell ya, grocery store. It was better when you blasted the oldies. Sugar Ray does not make me.. http://tr.im/jd0y"
220,0,Sentiment140, @kvetchingeditor's kashrut convo makes me want to keep more kosher but my roomies catholic &amp; he has a pork loin in the fridge #kosherFAIL
221,0,Sentiment140, @Leloz isn't home neither is @sozi1 ... @althani96 U BETTER HAVE IT!!!
222,1,Sentiment140," @LHSOPERAFIENDS yall bitches better wake up early to go to the LA Opera, kay!?"
223,0,Sentiment140,"- @littlecharva - I'm immune to dentists' drills etc now, it just doesn't bother me at all. Having gum lift surgery next week tho *eek* "
224,0,Sentiment140, @lolife4life where r u tonite im still awake!
225,0,Sentiment140, @lorinimus hates Bebot App
226,1,Sentiment140," @masareus&quot; @dhempe congrats bhai, but like the oldies in &gt; used to say - arre bhai kuch kam ka http://tr.im/ox5G"
227,1,Sentiment140, @MelodyChase
228,1,Sentiment140, @mgph3nom chilling on twitter via my spanking new blackberry w/ unlimited internet : http://tr.im/mZVC
229,1,Sentiment140, @michaelsarver so do you give him every inch of your love every night?
230,1,Sentiment140, @mimbles @WParenthetical
231,1,Sentiment140,' @minghao Maybe you can pop @StarHubCares a tweet. They are quite active on twitter. 
232,1,Sentiment140," @MsNovember It's a shame all the women in Mamma Mia are so horny, since all the men on this island are so.. http://tr.im/kmET"
233,1,Sentiment140,- @nibaq Thanks for letting me know. I'm going to check out Eureka later with this knowledge 
234,0,Sentiment140, @Oneshine What are u referring to?
235,0,Sentiment140, @plmusic22
236,1,Sentiment140,"- @PoisonGirl10 What's up? @sevgli Hey you!  @lowridergrl I'm doing ok, thx. You? @cristinerafae You, too! TTYL! @Nic0pic0 Oh, sowwy! lol"
237,1,Sentiment140, @RAPPUBLICIST HAPPY MOTHERS DAY!
238,1,Sentiment140,"- @raybooysen I knew Sharepoint was written by interns, I just knew it !! "
239,0,Sentiment140,                                     I miss her so much already...
240,0,Sentiment140,               just practising.....how I feel       
241,0,Sentiment140,            Miss my love Jamie
242,0,Sentiment140,          FUCK YOU!
243,0,Sentiment140,        my head feels like a bowling ball
244,0,Sentiment140,        my heart hurts badly...
245,0,Sentiment140,       FS keeps crashing when I try to load Bungie plane.
246,0,Sentiment140,      My current headset is on its deathbed now!  My dad gave it to me just 3 weeks back!    
247,0,Sentiment140,     ....    My mood is currently BLAH . Sitting in a parking lot
248,1,Sentiment140,     I am happy     
249,0,Sentiment140,    ...that is all.
250,0,Sentiment140,    everyone went home. and not everyone was even here! ~CMF &lt;3
251,0,Sentiment140,    fed up....
252,0,Sentiment140,"    fuck, fuck, fuuuuck!"
253,0,Sentiment140,"    Not feeling it today     And to make matters worst its super nasty and rainy outside, YUCK!"
254,0,Sentiment140,   @Beansummer
255,0,Sentiment140,"   Awwwwwh  i wanted Aiden Davis 2 WIN, i &lt;3 him so bummed he didnt "
256,0,Sentiment140,   bed time now....
257,1,Sentiment140,   Faltam 4 dias para o World Drawing day
258,0,Sentiment140,"   Friends like these ... no thanks, I'm not fake! ^ ^"
259,1,Sentiment140,   haha omg. stayin steezy &amp; mowin the lawn... loviie still here &amp;&amp; goiing tanning soon.
260,0,Sentiment140,   i think my bf is cheating on me!!!!     
261,1,Sentiment140,   i wanna play with my camera but i will settle for playing with iv's and heart monitors
262,0,Sentiment140,   i want an octo drive
263,0,Sentiment140,"   I want to display my pretty voltron!  Upside, I get two pretty voltrons!"
264,0,Sentiment140,   i want to find a way to put my photos on phone here i have Bluetooth in both phone and computer but it doesn't work
265,0,Sentiment140,   IN an effort to bring you the best content we just added at lease 30 hours to the release of The digital Rapture.  soon... hang tight
266,0,Sentiment140,  --- is our response to what happened today. and that is all.
267,0,Sentiment140,"   J, you are right... it hurts."
268,0,Sentiment140,"   kinda but not really, but kinda "
269,0,Sentiment140,"   let's have a moment of silence for our childhood homes... sadly, it can't be replaced and we can never go back"
270,1,Sentiment140,   lol all these #robotpickuplines are hilarious 
271,1,Sentiment140,"   man, oh man     (i should punch myself in the head, but im ok with that)"
272,1,Sentiment140,"   my friends can get with ur friends and we can all b friends, shit, we could do this every weeknd.. Aiigght?  with coop n the crew"
273,0,Sentiment140,"   No man is worth your tears, and the one that is won't make you cry!"
274,0,Sentiment140,   rain rain go away!
275,0,Sentiment140,   storms are scary!
276,1,Sentiment140,   such a beautiful satisfying day of bargain shopping. loves it.
277,0,Sentiment140,   Tell those girls your clocking out lol
278,1,Sentiment140,   thank god today is friday !!! I love Ti Ti! &lt;3
279,0,Sentiment140,   the batt to my internet connection died.  Guess its back to the mobile!
280,1,Sentiment140,   thrilled about being at work this morning   
281,1,Sentiment140,   we break dance not hearts by Short Stack is my ringtone.... i LOVE that song!!!.....
282,0,Sentiment140,   www.apple.com/iphone now has it for the 18th   
283,0,Sentiment140,  #squarespace #trackle  no apple iphone card for us  maybe tomorrow! I guess it helps if you tweet it huh?  We forgot 
284,0,Sentiment140,  (unsure)  (hassle)  (:  (music) http://plurk.com/p/yq08l
285,0,Sentiment140,                                           exhausted
286,0,Sentiment140,          i want some ben&amp;jerrys cake batter please ugh
287,1,Sentiment140,          my life is very lazzzzyyyy!!!!!!!            ***********
288,0,Sentiment140,"        wish ella was on or somebody,,,,"
289,1,Sentiment140,       ish in a good mood .....tlk to me
290,0,Sentiment140,      i think i'm going to go 3 a long drive then when i get to the pacific ocean open my car door and throw my pc in the ocean
291,0,Sentiment140,      what the hell BBC?
292,0,Sentiment140,     #canucks
293,0,Sentiment140,     I dont like this weekend.. Huhuhu ( (
294,0,Sentiment140,     I'll get on it right away!
295,1,Sentiment140,-     J + A MADE NiCE..... TWiCE!                     for now ;]
296,1,Sentiment140,     loves life atm!   its brilliant XD
297,1,Sentiment140,     who else is in a happy mood?? =D
298,1,Sentiment140,    !BYE EVERYONE!   
299,0,Sentiment140,    ...lonely night
300,0,Sentiment140,    blue does not work      
301,0,Sentiment140,    geez I'm feeling their pain
302,0,Sentiment140,    i miss my summertime daley.
303,0,Sentiment140,"    on the computer ... . . . . . . *ill*    lol,       no fuckin goin to portugal        "
304,1,Sentiment140,    SO FAR SO GOOD!
305,1,Sentiment140,    TODAY WAS A GREAT DAY!!!
306,0,Sentiment140,    UGHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
307,0,Sentiment140,   #Battleground
308,1,Sentiment140,"   a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot."
309,0,Sentiment140,   Awwwwwh  i wanted Aiden Davis 2 WIN  i &lt;3 him so bummed he didnt 
310,0,Sentiment140,   Curtain drops at the Crown Uptown after 32 ye http://www.kansas.com/news/featured/story/860875.html
311,0,Sentiment140,   eh  must leave New Mexico and soon!
312,0,Sentiment140,   fail maths  i knew it i was just too slow 
313,0,Sentiment140,"   From Gongwer OH Report, sounds like leadership still considering library cuts, not considering tax increases. #saveohiolibraries"
314,0,Sentiment140,   fuck sake. Why can things never work out for me?
315,0,Sentiment140,"-   going in town todaÑ‡ with mÑ‡ cousinnn, [Ñ‡]     netball match was cancelledd "
316,0,Sentiment140,   hoping to see my baby girl
317,0,Sentiment140,   i don't even know.
318,0,Sentiment140,   I just lost a member of my family 
319,0,Sentiment140,   I'm SICK of bedtime battles   
320,0,Sentiment140,   i'm so cold this morning......       i have chills all over.....   
321,0,Sentiment140,   Just... 
322,0,Sentiment140,   No no no. Tonight goes on the books as the worst SYTYCD results show.
323,0,Sentiment140,   no shopping   
324,0,Sentiment140,"  - Poor lil mousey, just out enjoying the sunny day. I don't think I'd feel so bad if it was a big gnarly rat though. Dbl standard? Yep."
325,0,Sentiment140,  -- that's an EPIC sad face.
326,0,Sentiment140,   This magazine story just broke my heart at the dentist's office today:  http://tinyurl.com/ngbq2c
327,1,Sentiment140,   Tiger Woods is up by 2at 18 via http://nascar.com/racebuddy
328,0,Sentiment140,   wanna go meet wifey but can't....  this sux   :'(
329,0,Sentiment140,   Wondering why I feel like I do...I'll feel better though...Its all good! I'll be happy inspite of...Tweet ya lata 
330,1,Sentiment140,"   yippeeeee yay lets gather in the hay...HIS LOVE FOUND IT'S WAY+ boy,it's Gonna STAY added 2 the Master's HOLY WAY: ALL HIS WILL+WAY"
331,0,Sentiment140,  #IranElection - no one realizes how deep this goes.
332,0,Sentiment140,  &gt;. Bodies from Air France crash have been found  http://twurl.nl/dvu8be (via @Paisano )
333,0,Sentiment140,"  &lt; that is the story of my life, a whole bunch of frownies!"
334,0,Sentiment140,               I HAVE NOOOOOOOOOO FRIENDS ON TWITTER IT MAKES ME SAD WILL SOMEONE FOLLOW ME      
335,0,Sentiment140,             i just want to hear from you. i guess that's asking too much..
336,1,Sentiment140,       Hardest working chica i know( mii boss lady) @MoneyAceweather (look up to her seriously) lOl
337,0,Sentiment140,       i really2 don't like this condition. sucksssssss
338,0,Sentiment140,"       Orlando Lost  The Series. Oh Well, Maybe Phoenix, Or Boston, Or Cleveland (The Teams I Like) Will Make It Next Year!"
339,0,Sentiment140,      rinitis sucks!!!!!
340,1,Sentiment140,      thanks for being the bestttttttttttttttttttt J-dawg
341,0,Sentiment140,     &gt;( &gt;(  i'm mad and sad right now. Played so terrible today in both soccer and basketball.
342,0,Sentiment140,     &lt;- but mustache man is not that desperate
343,0,Sentiment140,     &lt;--------- my face because i'm missing zoro tonight.
344,0,Sentiment140,     @riceuniversiity I know huh @Kouture85 Im bout to cry@Ahmier thanks Marco! *muah*
345,0,Sentiment140,     angry
